업종,시도,시군구,당월,전월,전년동월
내과ㆍ소아과의원,경상남도,고성군,7,7,7
내과ㆍ소아과의원,경상남도,남해군,10,10,10
내과ㆍ소아과의원,경상남도,하동군,11,11,12
내과ㆍ소아과의원,경상남도,산청군,7,7,8
내과ㆍ소아과의원,경상남도,함양군,7,7,7
내과ㆍ소아과의원,경상남도,거창군,12,12,13
내과ㆍ소아과의원,경상남도,합천군,13,13,13
내과ㆍ소아과의원,제주특별자치도,제주시,128,128,130
내과ㆍ소아과의원,제주특별자치도,서귀포시,46,47,46
내과ㆍ소아과의원,강원특별자치도,춘천시,63,63,63
내과ㆍ소아과의원,강원특별자치도,원주시,88,87,83
내과ㆍ소아과의원,강원특별자치도,강릉시,40,40,40
내과ㆍ소아과의원,강원특별자치도,동해시,22,22,22
내과ㆍ소아과의원,강원특별자치도,태백시,11,11,11
내과ㆍ소아과의원,강원특별자치도,속초시,24,24,23
내과ㆍ소아과의원,강원특별자치도,삼척시,9,9,9
내과ㆍ소아과의원,강원특별자치도,홍천군,10,10,11
내과ㆍ소아과의원,강원특별자치도,횡성군,8,8,8
내과ㆍ소아과의원,강원특별자치도,영월군,6,6,6
내과ㆍ소아과의원,강원특별자치도,평창군,11,11,11
내과ㆍ소아과의원,강원특별자치도,정선군,6,6,6
내과ㆍ소아과의원,강원특별자치도,철원군,8,8,8
내과ㆍ소아과의원,강원특별자치도,화천군,6,6,5
내과ㆍ소아과의원,강원특별자치도,양구군,4,4,4
내과ㆍ소아과의원,강원특별자치도,인제군,3,3,3
내과ㆍ소아과의원,강원특별자치도,고성군,5,5,5
내과ㆍ소아과의원,강원특별자치도,양양군,4,4,4
내과ㆍ소아과의원,전북특별자치도,전주시 완산구,81,81,81
내과ㆍ소아과의원,전북특별자치도,전주시 덕진구,85,85,83
내과ㆍ소아과의원,전북특별자치도,군산시,58,58,61
내과ㆍ소아과의원,전북특별자치도,익산시,68,68,67
내과ㆍ소아과의원,전북특별자치도,정읍시,28,28,28
내과ㆍ소아과의원,전북특별자치도,남원시,19,19,19
내과ㆍ소아과의원,전북특별자치도,김제시,18,18,18
내과ㆍ소아과의원,전북특별자치도,완주군,22,22,22
내과ㆍ소아과의원,전북특별자치도,진안군,0,0,0
내과ㆍ소아과의원,전북특별자치도,무주군,4,4,4
내과ㆍ소아과의원,전북특별자치도,장수군,6,6,6
내과ㆍ소아과의원,전북특별자치도,임실군,5,5,5
내과ㆍ소아과의원,전북특별자치도,순창군,7,7,7
내과ㆍ소아과의원,전북특별자치도,고창군,13,13,13
내과ㆍ소아과의원,전북특별자치도,부안군,8,8,8
동물병원,서울특별시,종로구,10,10,9
동물병원,서울특별시,중구,19,19,19
동물병원,서울특별시,용산구,28,28,27
동물병원,서울특별시,성동구,27,27,30
동물병원,서울특별시,광진구,32,31,30
동물병원,서울특별시,동대문구,31,31,31
동물병원,서울특별시,중랑구,29,29,30
동물병원,서울특별시,성북구,34,34,35
동물병원,서울특별시,강북구,26,26,25
동물병원,서울특별시,도봉구,26,26,26
동물병원,서울특별시,노원구,46,46,46
동물병원,서울특별시,은평구,40,40,41
동물병원,서울특별시,서대문구,24,24,24
동물병원,서울특별시,마포구,47,46,42
동물병원,서울특별시,양천구,51,51,48
동물병원,서울특별시,강서구,49,51,51
동물병원,서울특별시,구로구,29,29,29
동물병원,서울특별시,금천구,16,16,16
동물병원,서울특별시,영등포구,37,37,36
동물병원,서울특별시,동작구,21,21,20
동물병원,서울특별시,관악구,28,28,27
동물병원,서울특별시,서초구,59,58,53
동물병원,서울특별시,강남구,92,92,90
동물병원,서울특별시,송파구,87,87,79
동물병원,서울특별시,강동구,56,55,52
동물병원,부산광역시,중구,0,0,0
동물병원,부산광역시,서구,5,5,5
동물병원,부산광역시,동구,4,4,4
동물병원,부산광역시,영도구,4,4,4
동물병원,부산광역시,부산진구,30,31,31
동물병원,부산광역시,동래구,30,30,29
동물병원,부산광역시,남구,18,17,17
동물병원,부산광역시,북구,19,19,20
동물병원,부산광역시,해운대구,41,41,40
동물병원,부산광역시,사하구,17,17,16
동물병원,부산광역시,금정구,16,16,16
동물병원,부산광역시,강서구,12,12,12
동물병원,부산광역시,연제구,19,19,19
동물병원,부산광역시,수영구,23,22,24
동물병원,부산광역시,사상구,12,12,12
동물병원,부산광역시,기장군,13,13,12
동물병원,대구광역시,중구,16,16,16
동물병원,대구광역시,동구,21,21,20
동물병원,대구광역시,서구,11,11,11
동물병원,대구광역시,남구,11,11,10
동물병원,대구광역시,북구,31,31,29
동물병원,대구광역시,수성구,46,45,43
동물병원,대구광역시,달서구,48,47,46
동물병원,대구광역시,달성군,15,15,17
동물병원,대구광역시,군위군,8,8,8
동물병원,인천광역시,중구,13,13,11
동물병원,인천광역시,동구,3,3,3
동물병원,인천광역시,미추홀구,24,24,24
동물병원,인천광역시,연수구,44,43,44
동물병원,인천광역시,남동구,43,43,42
동물병원,인천광역시,부평구,31,31,29
동물병원,인천광역시,계양구,19,19,21
동물병원,인천광역시,서구,54,53,48
동물병원,인천광역시,강화군,8,8,8
동물병원,인천광역시,옹진군,0,0,0
동물병원,광주광역시,동구,7,7,7
동물병원,광주광역시,서구,29,29,29
동물병원,광주광역시,남구,19,19,19
동물병원,광주광역시,북구,31,31,32
동물병원,광주광역시,광산구,33,33,34
동물병원,대전광역시,동구,14,14,14
동물병원,대전광역시,중구,18,18,17
동물병원,대전광역시,서구,36,36,35
동물병원,대전광역시,유성구,34,34,34
동물병원,대전광역시,대덕구,10,10,11
동물병원,울산광역시,중구,13,13,12
동물병원,울산광역시,남구,25,26,25
동물병원,울산광역시,동구,7,7,6
동물병원,울산광역시,북구,9,9,9
동물병원,울산광역시,울주군,21,21,21
동물병원,세종특별자치시,세종시,31,31,31
동물병원,경기도,수원시 장안구,24,25,24
동물병원,경기도,수원시 권선구,29,29,29
동물병원,경기도,수원시 팔달구,23,23,22
동물병원,경기도,수원시 영통구,41,41,38
동물병원,경기도,성남시 수정구,24,24,25
동물병원,경기도,성남시 중원구,20,20,20
동물병원,경기도,성남시 분당구,69,70,70
동물병원,경기도,의정부시,33,33,33
동물병원,경기도,안양시 만안구,16,16,14
동물병원,경기도,안양시 동안구,36,36,34
동물병원,경기도,부천시 원미구,42,43,42
동물병원,경기도,부천시 소사구,14,14,14
동물병원,경기도,부천시 오정구,9,9,9
동물병원,경기도,광명시,16,16,16
동물병원,경기도,평택시,53,54,52
동물병원,경기도,동두천시,9,9,10
동물병원,경기도,안산시 상록구,13,13,12
동물병원,경기도,안산시 단원구,25,25,24
동물병원,경기도,고양시 덕양구,43,43,42
동물병원,경기도,고양시 일산동구,41,41,40
동물병원,경기도,고양시 일산서구,28,28,26
동물병원,경기도,과천시,11,11,11
동물병원,경기도,구리시,19,19,19
동물병원,경기도,남양주시,64,63,58
동물병원,경기도,오산시,17,17,16
동물병원,경기도,시흥시,39,39,37
동물병원,경기도,군포시,14,14,14
동물병원,경기도,의왕시,14,14,13
동물병원,경기도,하남시,35,35,34
동물병원,경기도,용인시 처인구,30,29,27
동물병원,경기도,용인시 기흥구,45,45,45
동물병원,경기도,용인시 수지구,44,44,43
동물병원,경기도,파주시,55,54,49
동물병원,경기도,이천시,28,28,28
동물병원,경기도,안성시,30,30,28
동물병원,경기도,김포시,51,50,50
동물병원,경기도,화성시,0,0,0
동물병원,경기도,화성시 만세구,28,0,0
동물병원,경기도,화성시 효행구,10,0,0
동물병원,경기도,화성시 병점구,9,0,0
동물병원,경기도,화성시 동탄구,37,0,0
동물병원,경기도,광주시,33,33,32
동물병원,경기도,양주시,22,22,20
동물병원,경기도,포천시,21,21,21
동물병원,경기도,여주시,12,12,11
동물병원,경기도,연천군,5,5,5
동물병원,경기도,가평군,9,9,9
동물병원,경기도,양평군,15,15,14
동물병원,충청북도,청주시 상당구,10,10,9
동물병원,충청북도,청주시 서원구,17,17,18
동물병원,충청북도,청주시 흥덕구,29,29,25
동물병원,충청북도,청주시 청원구,20,20,20
동물병원,충청북도,충주시,14,15,15
동물병원,충청북도,제천시,12,11,10
동물병원,충청북도,보은군,11,11,11
동물병원,충청북도,옥천군,9,9,10
동물병원,충청북도,영동군,5,5,5
동물병원,충청북도,증평군,5,5,5
동물병원,충청북도,진천군,9,9,9
동물병원,충청북도,괴산군,5,5,5
동물병원,충청북도,음성군,9,9,9
동물병원,충청북도,단양군,0,0,0
동물병원,충청남도,천안시 동남구,27,27,26
동물병원,충청남도,천안시 서북구,38,38,35
동물병원,충청남도,공주시,17,17,16
동물병원,충청남도,보령시,10,10,9
동물병원,충청남도,아산시,31,31,23
동물병원,충청남도,서산시,17,17,16
동물병원,충청남도,논산시,15,15,15
동물병원,충청남도,계룡시,4,4,4
동물병원,충청남도,당진시,19,19,16
동물병원,충청남도,금산군,6,6,6
동물병원,충청남도,부여군,11,12,10
동물병원,충청남도,서천군,3,3,3
동물병원,충청남도,청양군,8,8,8
동물병원,충청남도,홍성군,19,19,19
동물병원,충청남도,예산군,18,18,18
동물병원,충청남도,태안군,6,6,6
동물병원,전라남도,목포시,8,8,8
동물병원,전라남도,여수시,13,13,12
동물병원,전라남도,순천시,19,18,19
동물병원,전라남도,나주시,26,25,24
동물병원,전라남도,광양시,7,7,8
동물병원,전라남도,담양군,6,6,6
동물병원,전라남도,곡성군,6,6,6
동물병원,전라남도,구례군,5,4,5
동물병원,전라남도,고흥군,10,10,9
동물병원,전라남도,보성군,9,9,9
동물병원,전라남도,화순군,12,12,13
동물병원,전라남도,장흥군,12,13,11
동물병원,전라남도,강진군,6,6,6
동물병원,전라남도,해남군,11,11,10
동물병원,전라남도,영암군,11,10,10
동물병원,전라남도,무안군,15,15,13
동물병원,전라남도,함평군,12,12,12
동물병원,전라남도,영광군,13,13,13
동물병원,전라남도,장성군,7,7,7
동물병원,전라남도,완도군,3,3,3
동물병원,전라남도,진도군,0,0,0
동물병원,전라남도,신안군,0,0,0
동물병원,경상북도,포항시 남구,15,15,14
동물병원,경상북도,포항시 북구,24,24,25
동물병원,경상북도,경주시,35,35,33
동물병원,경상북도,김천시,15,15,14
동물병원,경상북도,안동시,12,12,12
동물병원,경상북도,구미시,45,45,46
동물병원,경상북도,영주시,15,15,15
동물병원,경상북도,영천시,21,21,20
동물병원,경상북도,상주시,23,23,21
동물병원,경상북도,문경시,7,7,6
동물병원,경상북도,경산시,29,28,29
동물병원,경상북도,의성군,11,11,12
동물병원,경상북도,청송군,0,0,0
동물병원,경상북도,영양군,0,0,0
동물병원,경상북도,영덕군,0,0,0
동물병원,경상북도,청도군,7,7,7
동물병원,경상북도,고령군,7,6,6
동물병원,경상북도,성주군,10,10,10
동물병원,경상북도,칠곡군,10,10,10
동물병원,경상북도,예천군,12,12,13
동물병원,경상북도,봉화군,5,5,5
동물병원,경상북도,울진군,4,4,4
동물병원,경상북도,울릉군,0,0,0
동물병원,경상남도,창원시 의창구,13,13,12
동물병원,경상남도,창원시 성산구,23,23,22
동물병원,경상남도,창원시 마산합포구,12,12,12
동물병원,경상남도,창원시 마산회원구,15,15,16
동물병원,경상남도,창원시 진해구,13,13,13
동물병원,경상남도,진주시,29,29,30
동물병원,경상남도,통영시,13,13,12
동물병원,경상남도,사천시,15,15,15
동물병원,경상남도,김해시,48,47,45
동물병원,경상남도,밀양시,12,12,13
동물병원,경상남도,거제시,12,12,13
동물병원,경상남도,양산시,25,25,25
동물병원,경상남도,의령군,5,5,5
동물병원,경상남도,함안군,8,8,7
동물병원,경상남도,창녕군,12,12,12
동물병원,경상남도,고성군,9,9,9
동물병원,경상남도,남해군,7,7,5
동물병원,경상남도,하동군,7,7,7
동물병원,경상남도,산청군,9,9,9
동물병원,경상남도,함양군,7,7,8
동물병원,경상남도,거창군,12,12,13
동물병원,경상남도,합천군,14,14,13
동물병원,제주특별자치도,제주시,73,73,75
동물병원,제주특별자치도,서귀포시,20,20,18
동물병원,강원특별자치도,춘천시,27,27,24
동물병원,강원특별자치도,원주시,27,26,26
동물병원,강원특별자치도,강릉시,17,17,16
동물병원,강원특별자치도,동해시,4,4,4
동물병원,강원특별자치도,태백시,0,0,0
동물병원,강원특별자치도,속초시,6,6,6
동물병원,강원특별자치도,삼척시,5,5,3
동물병원,강원특별자치도,홍천군,9,9,9
동물병원,강원특별자치도,횡성군,11,11,11
동물병원,강원특별자치도,영월군,3,3,3
동물병원,강원특별자치도,평창군,0,0,0
동물병원,강원특별자치도,정선군,4,4,4
동물병원,강원특별자치도,철원군,4,4,4
동물병원,강원특별자치도,화천군,4,4,3
동물병원,강원특별자치도,양구군,3,3,3
동물병원,강원특별자치도,인제군,4,4,4
동물병원,강원특별자치도,고성군,4,4,4
동물병원,강원특별자치도,양양군,4,4,4
동물병원,전북특별자치도,전주시 완산구,25,25,25
동물병원,전북특별자치도,전주시 덕진구,20,20,21
동물병원,전북특별자치도,군산시,17,17,16
동물병원,전북특별자치도,익산시,23,22,22
동물병원,전북특별자치도,정읍시,23,23,22
동물병원,전북특별자치도,남원시,6,6,6
동물병원,전북특별자치도,김제시,11,11,12
동물병원,전북특별자치도,완주군,11,11,11
동물병원,전북특별자치도,진안군,6,6,6
동물병원,전북특별자치도,무주군,0,0,0
동물병원,전북특별자치도,장수군,5,5,4
동물병원,전북특별자치도,임실군,6,6,6
동물병원,전북특별자치도,순창군,9,9,9
동물병원,전북특별자치도,고창군,9,9,9
동물병원,전북특별자치도,부안군,8,8,7
산부인과의원,서울특별시,종로구,10,10,10
산부인과의원,서울특별시,중구,19,19,20
산부인과의원,서울특별시,용산구,10,10,8
산부인과의원,서울특별시,성동구,13,13,13
산부인과의원,서울특별시,광진구,21,20,20
산부인과의원,서울특별시,동대문구,19,18,19
